id_item_pk,cd_eca,cd_item,cd_genre_mat,li_genre_mat,no_fabricant,li_article,cd_taille,an_fabrication,dt_fin_garantie,an_renouv,marque,type_marque,sim,imei,cd_fourn,nom_fourn,cd_statut,li_statut,is_actif,dt_statut,is_indispo,is_bloque,cd_sdis,li_sdis,cd_oi,li_oi,dt_mise_dispo,id_item_det_fk,cd_eca_det,li_article_det,cd_item_det,plaques_det,tx_remarques_sdis,cd_lieu,li_lieu,tx_detail_lieu,is_prete,is_lieu_ctl,cd_lieu_sdis,li_lieu_sdis,lieu_sdis_info,last_refresh,cd_entrepot,li_entrepot,cd_zone,li_zone,cd_secteur,no_etagere,no_niveau,no_position,cd_emplacement,tx_remarques_empl,cd_proprietaire_fk,li_proprietaire,proprietaire,dt_achat,mn_prix,mn_prix_rpc41,cd_categ_prim_pgi,cd_categ_sec_pgi,dt_deb_amorti,nb_duree_amorti,cd_projet,li_projet,no_facture,is_trans_pgi,cd_tarif_fk,cd_categ_abc_fk,cd_categ_abc_sdis,tx_remarques,us_aud_creation,dt_aud_creation,dt_aud_modif,us_aud_modif
60196,18110063,060196,AUT,Matériel suivi autre,R52J305SVDL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674938,355755082677618,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673B1,L'Isle DPS,  /  /       :  :,48161,09870001,Véhicule de traction 4x4,678.251.010,VD 537965,,L-673-02,L'Isle,VENOGE 83,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:25:59,17/12/2018 08:36:56,IMP
60197,18110063,060197,AUT,Matériel suivi autre,R52J305S7CH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674946,355755082670670,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,25/06/2018 00:00:00,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:27:02,17/12/2018 08:36:56,IMP
60198,18110063,060198,AUT,Matériel suivi autre,R52J305SEBW,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674953,355755082672973,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673Y1,Boussens DAP,  /  /       :  :,57632,09910002,Véhicule polyvalent,218.394.607,VD   7653,,L-673-12,Boussens,VENOGE 71,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:28:03,17/12/2018 08:36:56,IMP
60199,18110063,060199,AUT,Matériel suivi autre,R52J305SEHE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674961,355755082673039,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673B1,L'Isle DPS,  /  /       :  :,3609,09910001,Véhicule TPM,665.838.316,VD 565059,,L-673-02,L'Isle,VENOGE 66,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:29:04,17/12/2018 08:36:56,IMP
60200,18110063,060200,AUT,Matériel suivi autre,R52J305S4CY,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674979,355755082669680,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-685,Gros-de-Vaud,685E1,Echallens DPS,08/12/2017 00:00:00,3697,09930001,"Véhicule de transport matériel, poids inf. à 6 T",054.637.391,VD   7874,,L-685-01,Echallens,"LARRY 170
VD 7874",0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:30:14,17/12/2018 08:36:56,IMP
60201,18110063,060201,AUT,Matériel suivi autre,R52J305SH5R,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674987,355755082673906,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-710,Ouest-Lavaux,710C2,Lutry DPS,11/03/2019 00:00:00,9133,09850003,Voiture chef d'intervention,214.906.739,VD 329548,,L-710-02,Lutry,LAVO 201,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:31:05,11/03/2019 08:33:35,DLU
60202,18110063,060202,AUT,Matériel suivi autre,R52J305STYW,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705674995,355755082677469,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673E1,Penthalaz DPS,  /  /       :  :,3536,09870001,Véhicule de traction 4x4,626.463.575,VD 389073,,L-673-01,Penthalaz,VENOGE 81,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:33:04,17/12/2018 08:36:56,IMP
60203,18110063,060203,AUT,Matériel suivi autre,R52J305STRZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675000,355755082677402,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673E1,Penthalaz DPS,  /  /       :  :,63282,09930001,"Véhicule de transport matériel, poids inf. à 6 T",220.466.863,VD 532452,,L-673-01,Penthalaz,VENOGE 72,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:34:16,17/12/2018 08:36:56,IMP
60204,18110063,060204,AUT,Matériel suivi autre,R52J305S66W,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675018,355755082670282,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673E1,Penthalaz DPS,  /  /       :  :,60740,09900002,Véhicule porteur de Modules sur berce,419.132.718,VD 289763,,L-673-01,Penthalaz,VENOGE 61,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:35:38,17/12/2018 08:36:56,IMP
60205,18110063,060205,AUT,Matériel suivi autre,R52J305SLTL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675026,355755082675117,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-673,Région Venoge,673E1,Penthalaz DPS,  /  /       :  :,48160,09870001,Véhicule de traction 4x4,678.216.070,VD 538033,,L-673-01,Penthalaz,VENOGE 82,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,04/04/2017 15:36:42,17/12/2018 08:36:56,IMP
60206,18110063,060206,AUT,Matériel suivi autre,R52J305SF9K,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676420,355755082673286,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,769Y1,Nozon DAP,  /  /       :  :,57633,09910002,Véhicule polyvalent,218.394.589,VD   7831,,L-769-11,Vaulion,BEBOUX 270,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:01:04,17/12/2018 08:36:56,IMP
60207,18110063,060207,AUT,Matériel suivi autre,R52J305SX0L,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676438,355755082678145,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,769E1,Vallorbe DPS,  /  /       :  :,10541,09850003,Voiture chef d'intervention,215.028.355,VD 486986,,L-769-01,Vallorbe,BEBOUX 101,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:02:25,17/12/2018 08:36:56,IMP
60208,18110063,060208,AUT,Matériel suivi autre,R52J305SX3M,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676446,355755082678178,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,769E1,Vallorbe DPS,  /  /       :  :,3535,09870001,Véhicule de traction 4x4,626.431.641,VD 389069,,L-769-01,Vallorbe,BEBOUX 150,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:03:59,17/12/2018 08:36:56,IMP
60209,18110063,060209,AUT,Matériel suivi autre,R52J305SXDA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676453,355755082678277,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,769E1,Vallorbe DPS,  /  /       :  :,57615,09910001,Véhicule TPM,680.252.129,VD 614977,,L-769-01,Vallorbe,BEBOUX 180,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:05:05,17/12/2018 08:36:56,IMP
60210,18110063,060210,AUT,Matériel suivi autre,R52J305SX9N,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676461,355755082678236,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-769,Vallorbe Région,769E1,Vallorbe DPS,  /  /       :  :,3574,09900001,Véhicule porteur de Modules normalisés,327.164.855,VD   7679,,L-769-01,Vallorbe,BEBOUX 160,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:06:18,17/12/2018 08:36:56,IMP
60211,18110063,060211,AUT,Matériel suivi autre,R52J305SXFZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676255,355755082678293,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768C1,Avenches DPS,  /  /       :  :,11367,09910001,Véhicule TPM,678.309.655,VD 582787,,L-768-02,Avenches,DIVICO 280,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:07:40,17/12/2018 08:36:56,IMP
60212,18110063,060212,AUT,Matériel suivi autre,R52J305SXPJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676263,355755082678376,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,21/01/2019 00:00:00,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:08:51,21/01/2019 16:21:22,DLU
60213,18110063,060213,AUT,Matériel suivi autre,R52J305SVXB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676271,355755082677782,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768F1,Payerne DPS,  /  /       :  :,3530,09870001,Véhicule de traction 4x4,626.432.062,VD 389045,-,L-768-02,Avenches,DIVICO 150,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:10:02,17/12/2018 08:36:56,IMP
60214,18110063,060214,AUT,Matériel suivi autre,R52J305S38A,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676289,355755082669318,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,01/04/2019 00:00:00,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:11:27,01/04/2019 14:14:29,DLU
60215,18110063,060215,AUT,Matériel suivi autre,R52J305SVGM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676297,355755082677642,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768C1,Avenches DPS,  /  /       :  :,7439,09870001,Véhicule de traction 4x4,674.633.373,VD 270458,,L-768-02,Avenches,DIVICO 250,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:12:29,17/12/2018 08:36:56,IMP
60216,18110063,060216,AUT,Matériel suivi autre,R52J305S3MF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676305,355755082669441,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768B1,Valbroye DPS,  /  /       :  :,9191,09910001,Véhicule TPM,676.274.250,VD 171012,,L-768-03,Granges-près-Marnand (Valbroye),DIVICO 380,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:13:20,17/12/2018 08:36:56,IMP
60217,18110063,060217,AUT,Matériel suivi autre,R52J305SX1V,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676313,355755082678152,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768F1,Payerne DPS,  /  /       :  :,60742,09900002,Véhicule porteur de Modules sur berce,419.132.720,VD 289667,,L-768-01,Payerne (ville),DIVICO 160,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:15:14,17/12/2018 08:36:56,IMP
60218,18110063,060218,AUT,Matériel suivi autre,R52J305SX4J,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676321,355755082678186,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768F1,Payerne DPS,  /  /       :  :,3423,09850003,Voiture chef d'intervention,631.770.034,  78459,,L-768-01,Payerne (ville),DIVICO 101,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:16:17,17/12/2018 08:36:56,IMP
60219,18110063,060219,AUT,Matériel suivi autre,R52J305SXAX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676339,355755082678244,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,,,,,01/04/2019 00:00:00,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:17:23,01/04/2019 14:11:58,DLU
60220,18110063,060220,AUT,Matériel suivi autre,R52J305SWYZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676347,355755082678129,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768C1,Avenches DPS,  /  /       :  :,3573,09900001,Véhicule porteur de Modules normalisés,327.164.739,VD   7660,,L-768-02,Avenches,DIVICO 260,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:18:31,17/12/2018 08:36:56,IMP
60221,18110063,060221,AUT,Matériel suivi autre,R52J305S8ZM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676354,355755082671207,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768F1,Payerne DPS,  /  /       :  :,3341,09610001,"Véhicule pionnier, Matériel première intervention",105.510.639,   7585,,L-768-01,Payerne (ville),DIVICO 130,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:21:31,17/12/2018 08:36:56,IMP
60222,18110063,060222,AUT,Matériel suivi autre,R52J305S4YY,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676362,355755082669870,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-768,de la Broye - Vully,768F1,Payerne DPS,  /  /       :  :,3592,09910001,Véhicule TPM,657.110.991,VD   7592,,L-768-01,Payerne (ville),DIVICO 180,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:22:38,17/12/2018 08:36:56,IMP
60223,18110063,060223,AUT,Matériel suivi autre,R52J305SZKA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675638,355755082678996,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-701,Chablais,701F1,Aigle DPS,  /  /       :  :,3579,09900002,Véhicule porteur de Modules sur berce,334.129.408,VD 503119,,L-701-01,Aigle,FLOKI 161,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:23:42,17/12/2018 08:36:56,IMP
60224,18110063,060224,AUT,Matériel suivi autre,R52J305STNP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675646,355755082677378,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-701,Chablais,701F1,Aigle DPS,  /  /       :  :,6652,09930001,"Véhicule de transport matériel, poids inf. à 6 T",426.457.880,VD 312962,,L-701-01,Aigle,FLOKI 152,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:25:02,17/12/2018 08:36:56,IMP
60225,18110063,060225,AUT,Matériel suivi autre,R52J305SEDJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675653,355755082672999,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-701,Chablais,701F1,Aigle DPS,  /  /       :  :,3620,09910001,Véhicule TPM,666.329.831,VD 221528,,L-701-01,Aigle,FLOKI 181,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:26:10,17/12/2018 08:36:56,IMP
60226,18110063,060226,AUT,Matériel suivi autre,R52J305SPAP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675661,355755082675935,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-701,Chablais,701F1,Aigle DPS,  /  /       :  :,3418,09850003,Voiture chef d'intervention,137.208.600,VD 554943,,L-701-01,Aigle,FLOKI 101,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:28:12,17/12/2018 08:36:56,IMP
60227,18110063,060227,AUT,Matériel suivi autre,R52J305SF8Z,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705675679,355755082673278,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-701,Chablais,701F1,Aigle DPS,  /  /       :  :,56914,09870001,Véhicule de traction 4x4,679.907.517,VD 186538,,L-701-01,Aigle,FLOKI 151,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:29:14,17/12/2018 08:36:56,IMP
60228,18110063,060228,AUT,Matériel suivi autre,R52J305S3EL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676156,355755082669375,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-767,Haute-Broye,767E1,Moudon DPS,  /  /       :  :,56881,09930003,"Véhicule de transport à pont, poids inf. à 6 T",671.165.494,VD 127091,,L-767-01,Moudon,MODO 170,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:30:26,17/12/2018 08:36:56,IMP
60229,18110063,060229,AUT,Matériel suivi autre,R52J305S4FB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676164,355755082669714,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-767,Haute-Broye,767E1,Moudon DPS,  /  /       :  :,3431,09850003,Voiture chef d'intervention,664.507.626,VD   8956,,L-767-01,Moudon,MODO 101,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:31:33,17/12/2018 08:36:56,IMP
60230,18110063,060230,AUT,Matériel suivi autre,R52J305S77L,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676172,355755082670621,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-767,Haute-Broye,767E1,Moudon DPS,  /  /       :  :,3564,09900001,Véhicule porteur de Modules normalisés,185.987.759,VD   7584,,L-767-01,Moudon,MODO 160,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:32:38,17/12/2018 08:36:56,IMP
60231,18110063,060231,AUT,Matériel suivi autre,R52J305SR6W,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 7 pouces, modèle LTE-SM-T285, mémoire 8GB, Android 5.1",,2017,  /  /       :  :,2022,Samsung,SM-T285,89410116308705676180,355755082676552,CODALI,Codalis SA,AC,Actif,1,  /  /       :  :,0,0,S-767,Haute-Broye,767Y1,Lucens DAP,  /  /       :  :,52476,09910002,Véhicule polyvalent,217.591.697,VD   9869,,L-767-11,Lucens,MODO 360,0,0,,,,10/04/2019 01:00:06,,,,,,0,0,0,,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,05/04/2017 07:34:14,17/12/2018 08:36:56,IMP
